cell_id,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NDBI,NDWI,BSI,VV,VH,VH_VV_diff_db,ghs_built,viirs_radiance,elevacion,pendiente_grados,poblacion,vias_long_m,dist_via_principal_m,n_edificios,area_total_m2,area_media_m2,area_std_m2,compacidad_media,es_positivo,es_negativo,etiqueta,centroid_x_utm,centroid_y_utm
5722,0.07515,0.0946,0.09575,0.1433,0.1993,0.2213,0.2096,0.2558,0.27605,0.24725,0.37285084,0.13682693,-0.3780408,0.13258705,-7.082007859145952,-12.868107861728213,-5.786100002582261,4807,98.283066,24.862492,4.593776,88.27958,420.5833486639306,971.7300987270386,0.0,0.0,0.0,0.0,0.0,False,False,,446448.27082237665,1147647.7220254836
5723,0.07975,0.0973,0.10345,0.1297,0.16045,0.17975,0.1827,0.21345,0.29635,0.2687,0.27695265,0.2372404,-0.30499998,0.20739906,-6.972491534288199,-12.651518693024615,-5.679027158736416,5665,98.283066,23.833977,2.3272245,89.14244,582.2367844881397,872.9632063431228,0.0,0.0,0.0,0.0,0.0,False,False,,446448.27082237665,1147747.7220254836
5724,0.0943,0.1066,0.11215,0.14505,0.16525,0.1974,0.19225,0.2186,0.2915,0.27065,0.26314062,0.20516798,-0.28659862,0.16966097,-6.465449393961229,-11.23719356251884,-4.7717441685576105,5781,98.283066,28.075026,1.1816834,88.60565,445.23376482312176,774.5128368759753,0.0,0.0,0.0,0.0,0.0,False,True,0.0,446448.27082237665,1147847.7220254836
5725,0.11205,0.13175,0.14045,0.1505,0.16815,0.1893,0.191,0.2134,0.29835,0.28065,0.1525117,0.21937265,-0.18357861,0.18298851,-8.391242649486799,-13.879161685835557,-5.487919036348758,4885,98.283066,28.436424,2.0306036,87.39188,645.9723276780807,676.5171907220663,1.0,50.67805861045768,50.67805861045768,0.0,0.7586843294723162,False,True,0.0,446448.27082237665,1147947.7220254836
5726,0.08835,0.1059,0.11325,0.1496,0.183,0.20055,0.1917,0.2288,0.29885,0.26945,0.25725526,0.21842831,-0.28830644,0.1907824,-7.396966135757239,-12.680095455021242,-5.2831293192640025,4350,116.404305,26.795208,3.935004,86.52791,467.5908300939686,579.2071168410157,0.0,0.0,0.0,0.0,0.0,False,True,0.0,446448.27082237665,1148047.7220254836
5727,0.08015,0.10345,0.106,0.14185,0.2081,0.2301,0.2487,0.25455,0.2791,0.2336,0.40231177,0.057597592,-0.41246626,0.078787036,-6.4766333445807565,-14.073479819145962,-7.596846474565206,3388,116.404305,22.063211,3.9749548,86.02514,496.0476848178568,482.4024577285402,2.0,190.28437224075807,95.14218612037904,91.8567372466554,0.6873213114122517,False,True,0.0,446448.27082237665,1148147.7220254836
5728,0.1134,0.1348,0.1478,0.1598,0.1951,0.2127,0.2273,0.245,0.3105,0.2801,0.21194348,0.15470433,-0.2554543,0.14718397,-0.820273283024921,-8.03633974372218,-7.2160664606972595,4736,116.404305,19.909956,4.030424,85.88964,310.8809178172082,384.8008842811162,43.0,6219.129931634462,144.6309286426619,31.130993887312563,0.7108783140488525,False,True,0.0,446448.27082237665,1148247.7220254836
5729,0.0807,0.1066,0.1043,0.14855,0.2034,0.22645,0.23125,0.24575,0.2476,0.21505,0.37833405,0.034144305,-0.36895072,0.060179275,-7.852570031589079,-12.95175077939384,-5.099180747804762,5505,116.404305,15.720094,3.8948352,85.47506,742.3963043242917,287.5738882148186,41.0,4965.041906719003,121.0985830907074,32.496116963691655,0.7395983460006096,False,True,0.0,446448.27082237665,1148347.7220254836
5730,0.109,0.1261,0.1335,0.1538,0.1822,0.2043,0.2106,0.2256,0.2909,0.2735,0.2240628,0.16011961,-0.25096524,0.1408602,5.674127324602735,-13.460400454809307,-19.134527779412043,4611,116.404305,12.272679,2.553535,85.96997,635.5168467294703,190.59105510977446,14.0,1872.3386781103088,133.7384770078792,44.58624849456433,0.6979645335021599,False,True,0.0,446448.27082237665,1148447.7220254836
5731,0.1286,0.1496,0.1673,0.1963,0.2088,0.2245,0.2151,0.2441,0.3119,0.2971,0.12500001,0.18368118,-0.17959967,0.16466159,-0.5912533790048612,-14.602367811348204,-14.011114432343343,4228,136.85693,11.251564,1.4956886,86.7118,612.2892342099366,94.04689051370801,0.0,0.0,0.0,0.0,0.0,False,True,0.0,446448.27082237665,1148547.7220254836
5732,0.0883,0.106,0.1141,0.1323,0.1471,0.1578,0.1443,0.165,0.1918,0.1725,0.116873056,0.141327,-0.15301639,0.13611886,-9.17394425004602,-16.992320392883443,-7.8183761428374225,3058,136.85693,15.630121,4.1042385,86.29185,924.563915223084,0.6103406308782034,6.0,715.7166101846832,119.2861016974472,80.67978737656824,0.5966071937343127,False,True,0.0,446448.27082237665,1148647.7220254836
5733,0.1232,0.1432,0.1599,0.1922,0.1988,0.2215,0.2124,0.2321,0.2917,0.2604,0.14101534,0.15731005,-0.1946007,0.14735772,-5.389327304067898,-11.568488651926675,-6.179161347858777,4493,136.85693,15.55624,4.1422043,87.15197,188.93044812867873,82.36923494482149,35.0,8989.61991256435,256.8462832161243,116.0299286052165,0.6044684571057651,False,True,0.0,446448.27082237665,1148747.7220254836
5734,0.1222,0.1449,0.1587,0.2088,0.2174,0.2341,0.2113,0.26,0.3557,0.3314,0.14216214,0.25467372,-0.18641216,0.21335064,-1.0827405035470705,-11.44000110214078,-10.35726059859371,3785,136.85693,12.182158,4.553571,88.24945,412.10350527061195,92.42177429075404,28.0,6139.967093943097,219.28453906939632,117.28873621856008,0.665117203128179,False,True,0.0,446448.27082237665,1148847.7220254836
5735,0.1155,0.1331,0.1384,0.1564,0.1758,0.1961,0.1901,0.2112,0.2589,0.2378,0.15738203,0.15322937,-0.17636138,0.13045955,-7.121078943962203,-14.523262103714494,-7.4021831597522905,4378,136.85693,12.660024,2.2092347,90.92496,496.9545465653714,4.010436210110843,29.0,4501.113512433356,155.210810773564,62.2273437973522,0.6961481538300147,False,True,0.0,446448.27082237665,1148947.7220254836
5736,0.1445,0.161,0.171,0.1829,0.1924,0.188,0.1801,0.2089,0.2725,0.2715,0.025918514,0.2041538,-0.0559953,0.15479758,-2.2687586549056564,-8.861757701416739,-6.592999046511082,3668,138.26543,12.457153,0.6706672,93.77176,1121.6880031256212,29.62435870838823,22.0,3305.575924667861,150.2534511212664,30.338362826887472,0.7008432415220506,True,False,1.0,446448.27082237665,1149047.7220254836
5737,0.2817,0.3088,0.3201,0.3795,0.36055,0.3598,0.32135,0.35045,0.36295,0.32805,0.001948708,0.060792033,-0.019915886,0.062203594,5.243237854164516,-1.4734032024630042,-6.71664105662752,4103,138.26543,16.08714,6.3223147,93.54488,344.8126308240827,50.883214114021584,2.0,2443.866494606561,1221.9332473032805,168.3115671270626,0.566416741332745,False,False,,446448.27082237665,1149147.7220254836
5738,0.1324,0.15595,0.1655,0.20195,0.22355,0.22645,0.2196,0.24885,0.29505,0.28495,0.140483,0.14660446,-0.1694848,0.13359179,-4.364700381186582,-12.63669932264691,-8.271998941460328,3841,138.26543,10.378154,1.657163,97.617584,404.71341631586324,142.99025287186362,0.0,0.0,0.0,0.0,0.0,False,False,,446448.27082237665,1149247.7220254836
5739,0.0879,0.1196,0.1276,0.1571,0.2132,0.2321,0.2213,0.2538,0.2504,0.1954,0.26855832,0.061691754,-0.29832798,0.10011646,-1.3949791094611754,-10.913690909230063,-9.518711799768887,4110,138.26543,11.557246,5.1071296,96.274124,449.65992526709937,227.35258568348067,0.0,0.0,0.0,0.0,0.0,False,False,,446448.27082237665,1149347.7220254836
5740,0.0736,0.1046,0.1088,0.1502,0.2251,0.2586,0.247,0.2754,0.2298,0.1701,0.3884204,-0.03607381,-0.4050057,0.027305834,-6.902504118871851,-14.16029218144407,-7.25778806257222,4891,138.26543,9.033037,2.2709835,96.28083,743.3839402578483,303.490754392285,1.0,177.99360015821895,177.99360015821895,0.0,0.721748777929227,True,False,1.0,446448.27082237665,1149447.7220254836
5741,0.1287,0.14985,0.16125,0.185,0.21305,0.2381,0.23725,0.2674,0.3314,0.31495,0.1907152,0.16556758,-0.22578147,0.14756581,-6.651875155185873,-14.089053917128536,-7.437178761942664,5995,126.84487,14.290847,2.386911,96.2828,670.5415176030376,369.8233049807752,0.0,0.0,0.0,0.0,0.0,True,False,1.0,446448.27082237665,1149547.7220254836
5742,0.1006,0.1144,0.1287,0.1524,0.1679,0.1875,0.186,0.2177,0.3097,0.2812,0.18207817,0.24954611,-0.23834887,0.20937936,-6.432925312096022,-12.497710451179646,-6.064785139083624,4977,126.84487,12.216915,0.7928906,96.377625,564.25228441128,435.94911294779394,0.0,0.0,0.0,0.0,0.0,True,False,1.0,446448.27082237665,1149647.7220254836
5743,0.13065,0.15355,0.1709,0.1989,0.2249,0.23935,0.24385,0.26785,0.34415,0.30105,0.17588907,0.17057826,-0.22722696,0.15800126,-5.636213918582225,-14.113097198174984,-8.476883279592759,5378,126.84487,10.19066,1.4132475,96.5574,692.8792180754272,484.48371146301605,0.0,0.0,0.0,0.0,0.0,True,False,1.0,446448.27082237665,1149747.7220254836
5744,0.05525,0.08135,0.08175,0.1399,0.2522,0.31335,0.31855,0.3375,0.2369,0.16415,0.5915563,-0.14699791,-0.5931483,-0.0796447,-6.575166006020536,-12.63484623512948,-6.0596802291089435,3102,126.84487,13.345349,5.177214,96.5574,440.785291141954,505.9032380611406,0.0,0.0,0.0,0.0,0.0,True,False,1.0,446448.27082237665,1149847.7220254836
5745,0.11675,0.1441,0.156,0.1987,0.21695,0.23695,0.235,0.2645,0.3567,0.33665,0.20204602,0.20567855,-0.23977843,0.18618774,-1.7756933726453417,-11.325358484241644,-9.549665111596301,5980,126.84487,16.196264,0.6361764,96.5574,911.4922131734954,537.7798001172583,0.0,0.0,0.0,0.0,0.0,True,False,1.0,446448.27082237665,1149947.7220254836
5746,0.107,0.12925,0.1404,0.16555,0.20925,0.23205,0.2529,0.26005,0.31565,0.27245,0.28604117,0.11036845,-0.32356405,0.117838085,-6.188034701141643,-12.13479262555671,-5.946757924415067,5447,114.983765,13.94352,3.5406635,96.60238,647.4253800853231,581.9720556475132,0.0,0.0,0.0,0.0,0.0,False,False,,446448.27082237665,1150047.7220254836
5747,0.1057,0.1214,0.13525,0.1518,0.17115,0.1902,0.2011,0.222,0.32,0.2884,0.1957782,0.22817115,-0.24713181,0.19480346,-7.478772444007982,-14.209930371757743,-6.731157927749761,5222,114.983765,8.17226,2.5973632,97.13064,452.954224406825,634.4423468473224,0.0,0.0,0.0,0.0,0.0,False,False,,446448.27082237665,1150147.7220254836
5748,0.0965,0.11465,0.126,0.1549,0.2039,0.2276,0.22885,0.2603,0.31155,0.2703,0.2898408,0.15303475,-0.33245996,0.14707038,-6.149859575327067,-12.298145412247527,-6.14828583692046,5515,114.983765,5.565117,2.6169863,98.81492,813.5677723995433,690.8807053398411,0.0,0.0,0.0,0.0,0.0,False,False,,446448.27082237665,1150247.7220254836
5749,0.1249,0.14975,0.18115,0.20265,0.19765,0.2065,0.1878,0.20305,0.2637,0.24145,0.018024124,0.16810632,-0.11272408,0.17444396,-6.534605828204364,-11.306284322992372,-4.771678494788008,3667,114.983765,5.090726,3.282387,98.73816,583.7560380352,751.8719438496908,2.0,2706.936151869376,1353.468075934688,91.54119809588911,0.7497222452848664,False,False,,446448.27082237665,1150347.7220254836
5750,0.1137,0.1403,0.1448,0.1873,0.214,0.2328,0.2311,0.2573,0.3181,0.288,0.2295823,0.15841226,-0.24448031,0.14621767,-7.496130631739954,-13.975280011264154,-6.4791493795242,3518,114.983765,3.762011,2.5761487,98.73816,498.149045323333,817.9671689828856,9.0,1178.8422853968834,130.98247615520927,91.24770155631631,0.6058838604796198,True,False,1.0,446448.27082237665,1150447.7220254836
5751,0.08385,0.0987,0.1055,0.1181,0.1637,0.19115,0.18945,0.21715,0.27325,0.2275,0.2846245,0.1811109,-0.3149401,0.16172077,-5.565903647963433,-12.430254984912011,-6.8643513369485785,3581,93.43491,3.2877567,1.6368,99.027954,562.0277756474613,889.093641681283,1.0,339.09214086537986,339.09214086537986,0.0,0.7432972432405592,True,False,1.0,446448.27082237665,1150547.7220254836
5752,0.1483,0.18555,0.2058,0.2256,0.25175,0.26855,0.25845,0.27955,0.3195,0.2838,0.11340874,0.10563197,-0.16418917,0.12719275,-7.773181634348484,-14.35951684476568,-6.586335210417197,4025,93.43491,1.9856011,1.4378806,99.52221,599.0211976655776,963.7508163687098,1.0,205.72346449814765,205.72346449814765,0.0,0.5921041099061346,True,False,1.0,446448.27082237665,1150647.7220254836
5753,0.1543,0.1874,0.20505,0.2335,0.253,0.27605,0.27075,0.29155,0.3348,0.3034,0.13808319,0.105771646,-0.18192731,0.118976064,-7.396648364591716,-15.336366867864946,-7.93971850327323,3567,93.43491,2.3920264,2.4693747,98.21405,760.3346639955743,1041.779951563675,0.0,0.0,0.0,0.0,0.0,True,False,1.0,446448.27082237665,1150747.7220254836
5754,0.12715,0.1537,0.16675,0.1966,0.2252,0.2409,0.24045,0.2671,0.31995,0.2865,0.18099214,0.14186299,-0.22009388,0.13941239,-5.196895231670055,-13.370649831893274,-8.17375460022322,4446,93.43491,2.193451,0.36053783,97.349655,811.5569599008868,1122.4914382250931,0.0,0.0,0.0,0.0,0.0,True,False,1.0,446448.27082237665,1150847.7220254836
5755,0.1127,0.1334,0.1424,0.1753,0.2221,0.2482,0.2477,0.2745,0.3009,0.2536,0.2699308,0.09697413,-0.2999213,0.103147924,-7.612148222084643,-13.336569195412595,-5.724420973327953,2454,93.43491,3.2552142,1.0045438,98.64152,412.3085031661893,1204.7882482982002,0.0,0.0,0.0,0.0,0.0,True,False,1.0,446448.27082237665,1150947.7220254836
5756,0.0796,0.1038,0.1023,0.1538,0.2535,0.2857,0.2765,0.3061,0.257,0.1954,0.45987326,-0.03655106,-0.45411515,0.004473056,-8.953043979784496,-13.386007470619829,-4.432963490835332,2811,56.434956,1.7723399,0.6678534,98.0614,271.443099736963,1282.3376354929349,0.0,0.0,0.0,0.0,0.0,True,False,1.0,446448.27082237665,1151047.7220254836
5757,0.0789,0.107,0.112,0.1577,0.2502,0.2834,0.2841,0.3117,0.2551,0.1857,0.43448624,-0.053783353,-0.4528254,0.005615662,-8.259477670953254,-14.18210365227684,-5.922625981323586,1911,56.434956,0.68125975,0.47051623,96.29863,203.81855318860448,1360.747340712649,0.0,0.0,0.0,0.0,0.0,True,False,1.0,446448.27082237665,1151147.7220254836
5758,0.0461,0.0651,0.0576,0.0956,0.1819,0.2107,0.1877,0.2298,0.1538,0.104,0.530371,-0.09926796,-0.4849684,-0.05031448,-9.375649649939922,-14.579306720206283,-5.203657070266361,657,56.434956,0.9004573,1.4188541,77.19846,55.39400640251988,1441.5497110804288,0.0,0.0,0.0,0.0,0.0,True,False,1.0,446448.27082237665,1151247.7220254836
5759,0.027,0.0475,0.0348,0.0804,0.1975,0.2394,0.2486,0.2594,0.0979,0.0513,0.7544108,-0.43492064,-0.67916244,-0.3499878,-9.317733376568993,-15.123241434959834,-5.80550805839084,33,56.434956,0.93590677,0.69584036,76.549484,0.0,1524.1286313439061,0.0,0.0,0.0,0.0,0.0,False,False,,446448.27082237665,1151347.7220254836
5760,0.0331,0.04875,0.03685,0.0768,0.18435,0.22845,0.22765,0.2402,0.09785,0.04885,0.72136104,-0.39877108,-0.64725035,-0.31875077,-9.252092740084947,-15.962596730448912,-6.710503990363964,1,56.434956,0.41577938,1.1329266,74.859634,0.0,1606.8435103572795,0.0,0.0,0.0,0.0,0.0,False,False,,446448.27082237665,1151447.7220254836
5762,0.04195,0.061,0.04535,0.1037,0.206,0.245,0.24525,0.27855,0.20965,0.1125,0.68788713,-0.07825898,-0.60163265,-0.0593877,-7.296064637433187,-13.89244921995613,-6.596384582522944,0,77.5807,19.61825,1.2254908,63.472363,0.0,3194.897515887578,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1139647.7220254834
5763,0.16505,0.20985,0.24515,0.2778,0.28165,0.29705,0.29135,0.3162,0.3833,0.33635,0.08611371,0.13629289,-0.16260974,0.15859337,-3.6036827267074996,-12.694139797148761,-9.09045707044126,3884,77.5807,13.088455,1.5015949,62.222816,690.9079571832866,3096.821900450597,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1139747.7220254834
5764,0.0897,0.1104,0.1235,0.137,0.1492,0.1545,0.1448,0.1671,0.2074,0.1797,0.07938878,0.17773989,-0.13479628,0.17049873,7.6086099524955415,-3.3002726147771018,-10.908882567272643,3872,77.5807,12.478857,1.6341816,62.51315,62.072852422315094,2998.873393325613,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1139847.7220254834
5765,0.1639,0.1999,0.2331,0.2442,0.2338,0.2628,0.2447,0.2471,0.2853,0.2366,0.024277946,0.076603755,-0.10076473,0.11844656,-0.21161849114278164,-5.944224226423045,-5.732605735280263,5679,77.5807,13.98888,0.95989275,63.50561,368.27562546937,2901.064869195811,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1139947.7220254834
5766,0.1094,0.1244,0.1282,0.1517,0.1466,0.1487,0.1281,0.1564,0.1881,0.1498,-0.00039017442,0.18975334,-0.014653448,0.14228962,3.7583091704439715,-3.6428106134487646,-7.401119783892736,4183,697.4268,13.472668,2.4508452,62.871086,200.00148613723334,2803.4109797473393,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1140047.7220254834
5767,0.112,0.1408,0.1527,0.1726,0.1722,0.1867,0.1688,0.1909,0.2292,0.1917,0.050077725,0.15175882,-0.09043927,0.15255776,0.29520714680176285,-5.9557357290098665,-6.25094287581163,3717,697.4268,13.790251,2.077139,66.06584,399.86746700990955,2705.9284668028026,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1140147.7220254834
5768,0.1058,0.1332,0.1645,0.1869,0.182,0.192,0.175,0.1892,0.2321,0.2295,0.030927831,0.14026038,-0.1356262,0.17094778,2.799512455099567,-6.923585276587922,-9.723097731687488,3908,697.4268,13.042155,0.62111217,62.89352,200.00003943411463,2608.6365430123833,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1140247.7220254834
5769,0.1277,0.17,0.1959,0.21935,0.21205,0.22495,0.215,0.2299,0.2755,0.268,0.046483357,0.12334352,-0.11688312,0.15808867,3.334523718644882,-4.486587567428744,-7.821111286073626,5261,697.4268,13.163728,0.31315458,63.982357,200.0000394341147,2511.557357422965,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1140347.7220254834
5770,0.0797,0.1011,0.1091,0.16715,0.22215,0.25035,0.24505,0.27815,0.24935,0.1925,0.3838769,0.008697407,-0.4158602,0.04932668,-3.5887434461672214,-9.852337621994863,-6.263594175827642,2006,697.4268,12.127569,1.68326,66.23511,509.9329488967791,2414.716568401198,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1140447.7220254834
5771,0.11255,0.1469,0.17085,0.20635,0.2298,0.2508,0.25275,0.26845,0.30475,0.25075,0.1933428,0.09327352,-0.2648568,0.13116899,-1.7349814331756876,-8.013244776949776,-6.278263343774088,4240,566.0115,12.482413,2.5455608,72.07914,295.16653768084666,2318.144053288554,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1140547.7220254834
5772,0.1325,0.1651,0.19485,0.2169,0.2319,0.247,0.2389,0.25665,0.30835,0.26055,0.10155621,0.12690724,-0.1826733,0.15069745,-0.14370621471547984,-7.897438622252787,-7.753732407537307,3870,566.0115,12.9086485,0.5494352,76.15334,409.97073039100235,2221.8747934757525,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1140647.7220254834
5773,0.08285,0.1025,0.1115,0.14595,0.18415,0.2089,0.2058,0.23635,0.277,0.1913,0.29719508,0.1474731,-0.33506325,0.14745624,-0.583762505804226,-7.97308619763609,-7.389323691831864,5701,566.0115,11.496251,2.8979442,81.828445,235.6015685683283,2125.9499862340945,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1140747.7220254834
5774,0.14165,0.18725,0.22615,0.24495,0.30855,0.34,0.3413,0.3638,0.37155,0.30535,0.20292535,0.042435274,-0.29145777,0.106186055,-8.284220222029159,-14.775857708024574,-6.491637485995415,3292,566.0115,11.34586,5.172792,87.190636,168.09934715830957,2030.4184519587525,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1140847.7220254834
5775,0.1098,0.1532,0.1779,0.198,0.26835,0.2954,0.2998,0.31505,0.328,0.2482,0.2551811,0.044918764,-0.32362032,0.10518842,-9.882208113336741,-15.380444508271808,-5.498236394935066,1039,566.0115,17.865772,6.2754235,87.64089,0.0,1935.3384293555498,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1140947.7220254834
5776,0.0922,0.1043,0.111,0.1263,0.14,0.1631,0.15,0.1654,0.3218,0.2091,0.1494253,0.36413732,-0.17970903,0.28237033,-7.924144956100262,-14.581752490303469,-6.657607534203207,1331,271.2173,12.693627,6.4875937,91.48756,0.0,1840.7798842409802,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1141047.7220254834
5777,0.11305,0.1216,0.1249,0.145,0.16525,0.1832,0.15815,0.19665,0.3727,0.2312,0.11747043,0.40416315,-0.13065237,0.2944849,-11.092314831322689,-19.09359164670908,-8.00127681538639,3830,271.2173,11.842679,1.3573961,90.67867,102.28571270984901,1746.8275038801246,3.0,122.5207115924832,40.840237197494396,17.493381888105198,0.7436642532209325,False,False,,446548.27082237665,1141147.7220254834
5778,0.0728,0.1021,0.10945,0.1612,0.2539,0.2879,0.29105,0.322,0.29845,0.21235,0.4534332,0.012553022,-0.48060536,0.057078045,-4.816686643655131,-11.759745706950596,-6.943059063295466,4354,271.2173,10.579931,2.2205014,87.72379,236.93570848661054,1653.5846136191208,1.0,743.6286432327865,743.6286432327865,0.0,0.49911669854742113,False,False,,446548.27082237665,1141247.7220254834
5779,0.0712,0.0972,0.1146,0.1663,0.2342,0.2587,0.2541,0.2896,0.3476,0.2536,0.37835637,0.15539308,-0.44662678,0.17384131,4.092253403093776,-5.6583771707568795,-9.750630573850655,1742,271.2173,10.683067,2.0574145,77.43775,200.02526593923272,1561.1783435865766,2.0,2528.441708597842,1264.220854298921,1233.3437293937975,0.5939876488767757,False,False,,446548.27082237665,1141347.7220254834
5780,0.2438,0.2903,0.3042,0.3261,0.3464,0.3582,0.3351,0.3643,0.3872,0.3479,0.048334118,0.072130695,-0.07163413,0.08856177,-4.449822646172645,-10.504867696341801,-6.055045050169156,6305,271.2173,14.025691,5.278378,74.006424,114.73623384715638,1469.7665006964735,1.0,8410.151360853093,8410.151360853093,0.0,0.7005260539228243,False,False,,446548.27082237665,1141447.7220254834
5781,0.15565,0.17075,0.18215,0.22425,0.2356,0.243,0.20595,0.2609,0.30275,0.26515,0.0613244,0.19028893,-0.09344305,0.14565857,-7.983855364021313,-15.850855585998499,-7.867000221977186,2729,60.67672,10.961099,7.4142957,70.70105,447.9520848524711,1379.5467779873893,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1141547.7220254834
5782,0.0616,0.0897,0.1017,0.1342,0.236,0.2835,0.2901,0.313,0.2915,0.1962,0.48085755,0.0024071422,-0.5276461,0.05571218,-10.675852725539215,-15.526001912502961,-4.850149186963746,3844,60.67672,10.918692,5.0574856,64.45644,35.83329011208577,1290.769173299865,1.0,1872.0774243335377,1872.0774243335377,0.0,0.4660428476559119,False,False,,446548.27082237665,1141647.7220254834
5783,0.1588,0.18065,0.1921,0.20755,0.2263,0.23195,0.2263,0.24875,0.30175,0.2652,0.08173996,0.1428842,-0.11217596,0.12372716,-8.329396754211448,-9.516622247620031,-1.187225493408583,3780,60.67672,10.147512,3.6690998,61.989185,213.2570980986065,1203.752800547956,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1141747.7220254834
5784,0.3602,0.4228,0.4308,0.4332,0.4173,0.4094,0.3987,0.4061,0.4486,0.4507,-0.038698003,0.05889295,0.029336587,0.07355187,-7.653733539986405,-14.932553858655009,-7.278820318668604,4385,60.67672,11.552543,2.9295838,58.18891,180.59426355820622,1118.9086427912143,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1141847.7220254834
5785,0.1745,0.2098,0.2222,0.2653,0.2695,0.2847,0.245,0.2863,0.3298,0.2967,0.048801366,0.14752959,-0.07739665,0.13638708,-6.423668286197295,-11.781086763911796,-5.357418477714501,873,60.67672,10.336518,1.2079592,57.849384,433.82381604264947,1036.7701273660941,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1141947.7220254834
5786,0.1078,0.1474,0.1745,0.2314,0.2688,0.2853,0.2829,0.3269,0.4054,0.3173,0.23699169,0.17797472,-0.31489658,0.19493099,-8.339061062768494,-14.966774202132205,-6.627713139363712,5,41.605904,10.383503,0.9169541,51.126057,143.79989292838565,958.0334248263664,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1142047.7220254834
5787,0.0895,0.116,0.1411,0.1768,0.2123,0.2422,0.252,0.2817,0.3779,0.2697,0.2821165,0.199873,-0.36956525,0.2062754,-11.085527414781694,-17.4824988839824,-6.396971469200707,0,41.605904,10.345766,0.43948686,49.32388,110.47523861894354,883.6083912969406,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1142147.7220254834
5788,0.06885,0.0953,0.09845,0.1567,0.2531,0.28515,0.27545,0.30605,0.2596,0.17865,0.47338858,-0.029623356,-0.485907,0.019577157,-6.891937424923579,-14.390912196130401,-7.4989747712068215,487,41.605904,9.20022,0.54095227,48.224712,0.0,814.677565209818,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1142247.7220254834
5789,0.2375,0.3123,0.3451,0.4028,0.3804,0.3979,0.3624,0.3729,0.4072,0.3618,0.024452312,0.05821207,-0.07425522,0.11270523,-3.0574973433087926,-12.391194320705502,-9.33369697739671,4440,41.605904,17.036654,10.943223,47.446415,0.0,752.7518059374067,1.0,9847.49295235099,9847.49295235099,0.0,0.3495596555675807,False,False,,446548.27082237665,1142347.7220254834
5790,0.09925,0.1432,0.15605,0.2126,0.27575,0.30585,0.28845,0.31845,0.30705,0.2331,0.29786277,0.031234236,-0.3364995,0.08862243,-9.706761447362176,-16.37629455305631,-6.669533105694136,3145,41.605904,11.903309,2.4675217,47.76584,405.3820371045437,699.693523928768,0.0,0.0,0.0,0.0,0.0,False,False,,446548.27082237665,1142447.7220254834
